Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
198,2024-11-25,2908,SGIC,Sanima GIC Insurance Limited,701.7,713.9,692.0,705.0,48886,34413337.1,688.0,817.1,446.0,2024-11-25T14:59:54.593141,705.0,486,703.95,14100.0
202,2024-11-26,2908,SGIC,Sanima GIC Insurance Limited,710.0,717.0,706.5,714.0,66231,47196862.2,705.0,817.1,446.0,2024-11-26T14:59:59.386561,714.0,467,712.6,14280.0
182,2024-11-27,2908,SGIC,Sanima GIC Insurance Limited,725.0,728.0,712.0,715.1,36250,25965781.2,714.0,817.1,446.0,2024-11-27T14:59:53.092861,715.1,335,716.29,14302.0
162,2024-11-28,2908,SGIC,Sanima GIC Insurance Limited,706.0,720.0,703.2,705.0,81933,58188427.0,715.1,817.1,446.0,2024-11-28T14:59:59.575083,705.0,463,710.19,14100.0
205,2024-12-01,2908,SGIC,Sanima GIC Insurance Limited,703.0,708.8,692.0,697.9,58163,40590082.7,705.0,817.1,446.0,2024-12-01T14:59:59.462289,697.9,409,697.86,13958.0
172,2024-12-02,2908,SGIC,Sanima GIC Insurance Limited,694.2,742.0,694.2,723.0,143949,103883032.5,697.9,817.1,449.0,2024-12-02T14:59:59.00666,723.0,958,721.66,14460.0
178,2024-12-03,2908,SGIC,Sanima GIC Insurance Limited,737.4,737.4,722.0,724.3,64733,47257573.0,723.0,817.1,458.5,2024-12-03T14:59:56.425606,724.3,503,730.03,14486.0
182,2024-12-04,2908,SGIC,Sanima GIC Insurance Limited,720.0,729.9,710.1,712.0,54910,39533933.0,724.3,817.1,459.6,2024-12-04T14:59:49.069606,712.0,398,719.97,14240.0
174,2024-12-05,2908,SGIC,Sanima GIC Insurance Limited,707.1,713.0,700.0,701.0,63236,44541027.4,712.0,817.1,465.1,2024-12-05T14:59:42.002603,701.0,378,704.36,14020.0
176,2024-12-08,2908,SGIC,Sanima GIC Insurance Limited,702.0,710.1,690.2,691.0,49426,34378584.2,701.0,817.1,488.0,2024-12-08T14:59:59.545706,691.0,417,695.55,13820.0
176,2024-12-09,2908,SGIC,Sanima GIC Insurance Limited,699.9,699.9,685.1,692.0,55904,38584568.8,691.0,817.1,488.0,2024-12-09T14:59:54.064191,692.0,369,690.19,13840.0
172,2024-12-10,2908,SGIC,Sanima GIC Insurance Limited,692.0,697.0,685.8,686.0,31982,22054481.4,692.0,817.1,488.0,2024-12-10T14:59:50.631901,686.0,257,689.59,13720.0
171,2024-12-11,2908,SGIC,Sanima GIC Insurance Limited,695.0,698.0,685.1,696.1,18707,12905374.1,686.0,817.1,488.0,2024-12-11T14:59:55.846837,696.1,212,689.86,13922.0
159,2024-12-12,2908,SGIC,Sanima GIC Insurance Limited,698.0,703.0,687.0,687.0,33787,23375205.3,696.1,817.1,488.0,2024-12-12T14:59:58.881241,687.0,238,691.84,13740.0
179,2024-12-16,2908,SGIC,Sanima GIC Insurance Limited,685.0,685.0,666.0,668.0,46274,31209496.9,687.0,817.1,488.0,2024-12-16T14:59:40.532408,668.0,324,674.44,13360.0
135,2024-12-17,2908,SGIC,Sanima GIC Insurance Limited,665.0,675.0,661.6,662.1,35653,23787651.3,668.0,817.1,488.0,2024-12-17T14:59:56.32204,662.1,278,667.19,13242.0
120,2024-12-18,2908,SGIC,Sanima GIC Insurance Limited,663.2,673.0,663.2,671.0,36765,24545029.4,662.1,817.1,488.0,2024-12-18T14:59:57.140262,671.0,240,667.61,13420.0
175,2024-12-19,2908,SGIC,Sanima GIC Insurance Limited,665.1,671.0,665.1,668.0,37137,24791324.0,671.0,817.1,488.0,2024-12-19T14:59:51.921436,668.0,204,667.56,13360.0
178,2024-12-22,2908,SGIC,Sanima GIC Insurance Limited,665.0,669.0,655.1,658.0,22795,15077100.0,668.0,817.1,488.0,2024-12-22T14:59:49.734488,658.0,224,661.42,13160.0
204,2024-12-23,2908,SGIC,Sanima GIC Insurance Limited,651.0,665.0,651.0,665.0,17453,11528482.6,658.0,817.1,488.0,2024-12-23T14:59:58.873411,665.0,203,660.54,13300.0
229,2024-12-24,2908,SGIC,Sanima GIC Insurance Limited,670.0,679.7,665.0,668.0,28038,18848568.5,665.0,817.1,488.0,2024-12-24T14:59:48.676213,668.0,267,672.25,13360.0
200,2024-12-26,2908,SGIC,Sanima GIC Insurance Limited,668.0,670.0,660.0,662.0,22810,15152617.0,668.0,817.1,488.0,2024-12-26T14:59:48.862128,662.0,239,664.29,13240.0
160,2024-12-29,2908,SGIC,Sanima GIC Insurance Limited,658.0,678.0,658.0,663.0,35820,24019161.6,662.0,817.1,488.0,2024-12-29T14:59:56.51186,663.0,326,670.55,13260.0
